Property_ID,Title,City,Locality,Property_Type,Price_USD,Area_SqFt,Bedrooms,Bathrooms,Year_Built,Listing_Date,Status,Demand_Score,Customer_Rating
PROP-13067,4 BHK Villa for sale in SOMA,SF,SOMA,villa,5027062.666822156,3602,4.0,5.0,2003.0,2024-05-02,Sold,10,4.3
PROP-12816,4 BHK Apartment for sale in Pacific Heights,SAN FRANCISCO,Pacific Heights,APT,4449035.958783096,1924,4.0,2.0,1999.0,2024-12-02,Active,5,3.3
PROP-11606,2 BHK Apartment for sale in Queens,NEW YORK,Queens,Apartment,2169512.2598909168,1863,,3.0,1983.0,2025-04-14,Sold,8,3.3
PROP-10904,Commercial Space / Office in SOMA,SAN FRANCISCO,SOMA,Commercial,19948652.523474764,16308,,10.0,2019.0,2024-01-11,Active,4,3.2
PROP-10154,3 BHK Apartment for sale in Loop,Chicago,Loop,APT,474149.115180711,1252,3.0,1.0,1968.0,2024-05-16,Sold,3,3.1
PROP-12226,4 BHK Apartment for sale in Bronx,New York,Bronx,Apt,2101222.6081012897,2485,4.0,3.0,1991.0,2024-01-19,Sold,9,4.6
PROP-13278,2 BHK Apartment for sale in Brooklyn,new york,Brooklyn,Apartment,1426730.4277460873,-1266,2.0,3.0,2010.0,2025/05/22,Sold,10,4.2
PROP-12157,5 BHK Villa for sale in Loop,CHICAGO,Loop,VILLA,2042253.0686457574,5335,5.0,3.0,1989.0,10/05/2024,Pending,8,3.1
PROP-13380,3 BHK Villa for sale in South Beach,MIA,South Beach,villa,2984139.0307163685,5699,3.0,4.0,2022.0,2024-04-27,Sold,10,4.7
PROP-12473,4 BHK Villa for sale in River North,Chicago,River North,Villa,2037758.7099553195,5727,4.0,4.0,2017.0,2024/03/14,Active,1,
PROP-10597,1 BHK Apartment for sale in Manhattan,NEW YORK,Manhattan,Apt,3521008.53020397,1725,1.0,3.0,1981.0,2024-10-04,Active,3,4.0
PROP-12087,2 BHK Apartment for sale in Bronx,new york,Bronx,apartment,490703.2049047877,559,2.0,3.0,2011.0,2025-07-16,Active,3,3.0
PROP-11499,5 BHK Villa for sale in Hyde Park,CHI,Hyde Park,Villa,676707.158852352,2539,5.0,5.0,2012.0,2024-09-24,Pending,3,3.0
PROP-11786,Commercial Space / Office in Brickell,MIAMI,Brickell,COMMERCIAL,6433853.461665453,9638,,6.0,1996.0,31/01/2024,Active,10,4.8
PROP-11149,Commercial Space / Office in SOMA,SF,SOMA,Commercial,34276734.98075595,22349,,9.0,1998.0,2025-07-24,Sold,5,3.5
PROP-12098,Commercial Space / Office in Loop,CHICAGO,Loop,Office,"$4,362,486",14303,,9.0,1991.0,2024/05/19,Sold,9,4.1
PROP-10441,5 BHK Villa for sale in East Austin,austin,East Austin,villa,1777895.9792206408,4328,5.0,4.0,2003.0,2025-06-14,Sold,3,3.1
PROP-12129,4 BHK Apartment for sale in Brooklyn,New York,Brooklyn,Apartment,980789.451366998,895,4.0,3.0,1996.0,2025-10-16,Active,9,4.6
PROP-10680,4 BHK Villa for sale in West Lake Hills,ATX,West Lake Hills,VILLA,3314481.3145066714,5748,4.0,5.0,2004.0,2024-03-07,Pending,4,3.4
PROP-12795,2 BHK Apartment for sale in Bronx,new york,Bronx,apartment,602811.6934554961,719,2.0,3.0,2023.0,2024-06-11,Active,8,4.9
PROP-10254,Residential plot of 3373 sqft in Bronx,N.Y.,Bronx,land,3595814.3198709697,3373,,,,17/10/2025,Pending,7,4.3
PROP-13075,Residential plot of 9095 sqft in Little Havana,MIA,Little Havana,Land,"$3,889,257",9095,,,,2025-07-10,Sold,6,4.3
PROP-13228,3 BHK Apartment for sale in Bronx,new york,Bronx,Apt,2081383.594297217,2065,3.0,3.0,1964.0,2025-06-14,Sold,5,
PROP-10221,Residential plot of 2857 sqft in Brickell,Miami,Brickell,land,1655510.5582220424,2857,,,,2025-07-07,Active,9,
PROP-10267,Commercial Space / Office in Pacific Heights,SAN FRANCISCO,Pacific Heights,commercial,3808090.1266117636,1699,,8.0,1982.0,13/09/2024,Pending,8,4.1
PROP-11867,2 BHK Apartment for sale in West Lake Hills,AUSTIN,West Lake Hills,APT,1600631.7329176841,2235,2.0,2.0,1922.0,2024-12-25,Pending,2,4.9
PROP-11094,Commercial Space / Office in Manhattan,new york,Manhattan,Office,27438503.875363383,14429,,2.0,2007.0,2024-06-21,Active,3,3.7
PROP-12492,Commercial Space / Office in River North,CHICAGO,River North,commercial,1397476.8904034717,4014,,9.0,2009.0,2025-06-15,Pending,7,4.5
PROP-11407,Commercial Space / Office in South Austin,Austin,South Austin,Commercial,6083303.060771295,12856,,6.0,1990.0,2025-03-07,Active,6,4.0
PROP-11242,Commercial Space / Office in Brooklyn,new york,Brooklyn,COMMERCIAL,11145391.675695632,9147,,2.0,,2024-09-29,Pending,1,3.5
PROP-11577,1 BHK Apartment for sale in Downtown,ATX,Downtown,Apartment,572175.9706774212,0,1.0,3.0,1933.0,2025-05-23,Pending,5,3.1
PROP-12510,Residential plot of 3578 sqft in Bronx,NEW YORK,Bronx,land,3609352.3189002825,3578,,,,2025-11-26,Sold,8,3.0
PROP-11226,Residential plot of 9510 sqft in South Beach,MIAMI,South Beach,Plot,5488202.563393446,9510,,,,2025-06-13,Sold,3,4.9
PROP-11054,5 BHK Villa for sale in Hyde Park,Chicago,Hyde Park,Villa,1835822.8200330555,5777,5.0,3.0,2015.0,2024-05-04,Pending,3,3.0
PROP-11440,2 BHK Apartment for sale in River North,chicago,River North,apartment,787824.2849573314,2450,2.0,2.0,2020.0,2025/06/27,Sold,1,3.6
PROP-11297,Residential plot of 3504 sqft in Little Havana,miami,Little Havana,Land,1709792.1089718994,3504 SQFT,,,,2024-04-22,Pending,10,4.0
PROP-11396,6 BHK Villa for sale in South Beach,MIAMI,South Beach,villa,2609042.79888437,4341,6.0,4.0,2002.0,2024-07-20,Sold,3,3.2
PROP-10376,Residential plot of 9846 sqft in Queens,N.Y.,Queens,land,11153618.390260821,9846 sqft,,,,2025-02-28,Sold,9,4.8
PROP-10755,1 BHK Apartment for sale in Loop,CHICAGO,Loop,apartment,684396.9771975861,2285,1.0,3.0,1993.0,2025-01-24,Pending,7,3.8
PROP-10291,5 BHK Villa for sale in South Beach,miami,South Beach,villa,2812381.7740164963,5187,5.0,5.0,1981.0,27/08/2025,Active,10,4.3
PROP-11979,4 BHK Villa for sale in Bronx,N.Y.,Bronx,VILLA,5040100.938031194,5629,4.0,5.0,2023.0,2024-03-04,Pending,3,3.6
PROP-12729,Residential plot of 2917 sqft in Hyde Park,CHI,Hyde Park,Plot,843108.5537081533,2917,,,,2024-05-27,Pending,4,4.8
PROP-10188,Commercial Space / Office in South Austin,Austin,South Austin,COMMERCIAL,6507553.107293669,13204,,2.0,1981.0,2024-11-06,Pending,2,4.9
PROP-11682,6 BHK Villa for sale in Queens,new york,Queens,villa,6174490.213589982,-4855,,5.0,2008.0,2025/10/25,Pending,2,4.3
PROP-11477,3 BHK Apartment for sale in River North,CHICAGO,River North,Apt,683832.6327233501,2089,3.0,2.0,1942.0,2025-07-29,Sold,3,
PROP-12527,Residential plot of 8278 sqft in Pacific Heights,san francisco,Pacific Heights,land,19602235.03001088,8278,,,,2025-07-05,Sold,8,4.4
PROP-10729,1 BHK Apartment for sale in Queens,NY,Queens,APT,684784.6159830249,541 sqft,1.0,3.0,1927.0,2024-04-07,Sold,1,3.0
PROP-10501,2 BHK Apartment for sale in Lincoln Park,CHICAGO,Lincoln Park,apartment,988792.9575555426,1846,2.0,1.0,1968.0,2024-09-30,Sold,6,4.4
PROP-11244,4 BHK Villa for sale in East Austin,Austin,East Austin,villa,1612900.0452896862,4028,4.0,2.0,2002.0,2025-08-06,Pending,4,4.0
PROP-12464,3 BHK Villa for sale in Loop,chicago,Loop,VILLA,"$1,500,600",4346,3.0,5.0,2013.0,2024-01-14,Pending,5,4.2
PROP-12465,1 BHK Apartment for sale in Manhattan,NEW YORK,Manhattan,apartment,3099450.6002280563,1703,1.0,2.0,1981.0,2024-06-26,Sold,6,3.9
PROP-13132,Residential plot of 3454 sqft in Lincoln Park,chicago,Lincoln Park,plot,1972916.2810105216,3454,,,,2025-06-28,Sold,7,4.8
PROP-10948,Residential plot of 9132 sqft in Manhattan,N.Y.,Manhattan,land,16755313.908940317,9132,,,,2025-10-17,Pending,7,4.2
PROP-10512,Commercial Space / Office in SOMA,SAN FRANCISCO,SOMA,Office,4395884.4431855,3010,,10.0,1987.0,2024-11-07,Pending,7,4.9
PROP-10672,1 BHK Apartment for sale in Brickell,miami,Brickell,Apt,"$1,351,954",2436,1.0,2.0,1998.0,2025-08-05,Sold,2,4.9
PROP-10819,Residential plot of 5005 sqft in Marina,san francisco,Marina,land,5004088.841200043,5005,,,,2024/08/20,Pending,8,3.8
PROP-12938,5 BHK Villa for sale in Manhattan,New York,Manhattan,villa,4573358.824581842,2545,5.0,4.0,1987.0,2024-11-30,Pending,6,4.8
PROP-12799,4 BHK Apartment for sale in River North,CHI,River North,Apt,366486.63449032005,1122,4.0,3.0,1921.0,2024/12/30,Pending,3,4.5
PROP-10390,3 BHK Villa for sale in South Austin,ATX,South Austin,villa,2223880.246314607,5553,3.0,2.0,2010.0,2024/11/27,Pending,4,4.4
PROP-13413,Commercial Space / Office in Marina,san francisco,Marina,COMMERCIAL,3939618.0935109896,3656,,6.0,1975.0,02/09/2024,Pending,5,3.9
PROP-10329,Commercial Space / Office in Brickell,MIA,Brickell,Commercial,11341515.50791054,18712,,6.0,1991.0,2025/04/05,Active,1,3.7
PROP-11893,4 BHK Apartment for sale in West Lake Hills,AUSTIN,West Lake Hills,apartment,1637938.418871166,2343,4.0,1.0,1926.0,2025-06-11,Active,7,4.2
PROP-10216,4 BHK Apartment for sale in Hyde Park,CHI,Hyde Park,Apartment,162160.0444100491,-551,4.0,1.0,1926.0,2024-07-23,Active,5,4.4
PROP-11110,3 BHK Apartment for sale in Loop,Chicago,Loop,apartment,415935.53565137065,1375 SQFT,3.0,3.0,1935.0,2024/10/04,Pending,5,3.3
PROP-10421,3 BHK Apartment for sale in SOMA,SF,SOMA,APT,"$3,558,955",2320,3.0,1.0,1943.0,2025-05-15,Sold,8,3.1
PROP-10505,Residential plot of 5809 sqft in Mission District,SAN FRANCISCO,Mission District,land,7558643.676846728,5809,,,,2024-01-03,Sold,7,3.4
PROP-10243,6 BHK Villa for sale in South Austin,Austin,South Austin,Villa,1769527.942455766,4060,6.0,4.0,2022.0,2025-08-23,Active,2,4.8
PROP-10575,5 BHK Villa for sale in South Austin,austin,South Austin,Villa,1175248.3570256445,2619,5.0,4.0,2008.0,2024/12/25,Pending,8,3.5
PROP-10506,Commercial Space / Office in Bronx,N.Y.,Bronx,Commercial,12006201.314887362,12657,,2.0,1999.0,2024-11-01,Active,6,4.8
PROP-11438,4 BHK Apartment for sale in Marina,SAN FRANCISCO,Marina,apartment,"$2,120,684",2042,4.0,1.0,1985.0,2024-05-01,Sold,8,3.8
PROP-10693,Residential plot of 8163 sqft in Manhattan,N.Y.,Manhattan,Plot,16878254.790432353,8163,,,,31/05/2025,Pending,10,4.6
PROP-11566,4 BHK Villa for sale in SOMA,san francisco,SOMA,Villa,3886091.069748322,2972,4.0,3.0,1996.0,2024-01-24,Sold,3,4.7
PROP-12203,6 BHK Villa for sale in Queens,NY,Queens,villa,2488272.309018249,2016,,5.0,1990.0,2024-10-03,Sold,8,3.9
PROP-10078,Residential plot of 6940 sqft in South Beach,MIA,South Beach,Plot,3925235.4947238,0,,,,2024-08-07,Pending,6,3.5
PROP-13162,6 BHK Villa for sale in Pacific Heights,SAN FRANCISCO,Pacific Heights,Villa,7223478.016880099,3842,6.0,3.0,1986.0,2025-08-07,Sold,1,4.6
PROP-13359,Commercial Space / Office in West Lake Hills,AUSTIN,West Lake Hills,Commercial,14537184.693384662,24387,,9.0,1995.0,2025/01/09,Sold,9,5.0
PROP-12855,Residential plot of 9828 sqft in West Lake Hills,AUSTIN,West Lake Hills,Land,5922235.0277078245,9828,,,,11/06/2025,Pending,4,4.2
PROP-12976,Commercial Space / Office in Manhattan,New York,Manhattan,Office,30623083.037996843,18234 SQFT,,5.0,,2024-01-08,Active,10,4.7
PROP-10962,Commercial Space / Office in Brooklyn,N.Y.,Brooklyn,COMMERCIAL,8634598.677428875,6418,,8.0,1995.0,2024-06-03,Pending,10,
PROP-12047,Commercial Space / Office in West Lake Hills,ATX,West Lake Hills,Commercial,13717101.466282146,21231,,8.0,1973.0,2025-11-23,Pending,1,4.8
PROP-10347,Residential plot of 8965 sqft in Coral Gables,MIA,Coral Gables,Land,8294475.903724403,8965,,,,26/06/2025,Pending,8,3.6
PROP-11823,Residential plot of 1591 sqft in Pacific Heights,SF,Pacific Heights,Land,3558506.492974116,1591,,,,2024-05-12,Pending,4,3.9
PROP-10333,4 BHK Apartment for sale in Manhattan,new york,Manhattan,APT,2219073.4523879406,1352,4.0,3.0,1936.0,2025-10-17,Pending,9,4.2
PROP-10781,3 BHK Apartment for sale in Queens,New York,Queens,APT,1065902.5885776207,790,3.0,2.0,2022.0,2024/05/03,Sold,1,4.8
PROP-12112,3 BHK Apartment for sale in Brickell,miami,Brickell,apartment,1214887.7936482406,2242,3.0,3.0,1976.0,2025-09-04,Sold,5,3.8
PROP-11321,4 BHK Apartment for sale in Little Havana,miami,Little Havana,apartment,"$575,159",1351,4.0,2.0,1978.0,2025/01/21,Pending,7,4.9
PROP-11077,2 BHK Apartment for sale in South Austin,Austin,South Austin,apartment,1081712.885212634,2364,2.0,3.0,,21/09/2024,Active,4,3.1
PROP-10920,3 BHK Villa for sale in South Austin,Austin,South Austin,villa,1289081.8229035991,2782 sqft,3.0,2.0,2010.0,2024-06-17,Sold,6,4.2
PROP-10537,5 BHK Villa for sale in East Austin,ATX,East Austin,villa,1894330.665562936,5000,5.0,3.0,2024.0,2024-12-05,Sold,9,4.8
PROP-12862,Commercial Space / Office in Coral Gables,MIAMI,Coral Gables,COMMERCIAL,12861450.330118854,16245,,9.0,1965.0,2025-09-05,Sold,5,3.8
PROP-13402,Residential plot of 4571 sqft in West Lake Hills,AUSTIN,West Lake Hills,Land,3353610.1539187455,4571,,,,2024-06-15,Active,4,4.9
PROP-10746,Commercial Space / Office in River North,CHI,River North,Office,5218049.648412822,15545,,8.0,1989.0,2024-11-29,Active,9,4.2
PROP-12417,2 BHK Apartment for sale in Hyde Park,Chicago,Hyde Park,Apartment,398537.6301563533,1257,2.0,1.0,2001.0,2024/01/26,Active,5,4.5
PROP-12447,Residential plot of 3778 sqft in Hyde Park,CHI,Hyde Park,land,1004173 USD,3778,,,,2024-02-18,Pending,1,4.5
PROP-13393,Residential plot of 6875 sqft in Hyde Park,CHICAGO,Hyde Park,Plot,1782213.0283146414,6875,,,,2024-06-23,Active,5,3.5
PROP-11810,4 BHK Villa for sale in Mission District,san francisco,Mission District,villa,6072590.130168131,3967,4.0,4.0,2013.0,2024-10-10,Sold,2,3.2
PROP-10006,Commercial Space / Office in Downtown,AUSTIN,Downtown,commercial,7615881.189468588,15867,,2.0,2021.0,2024/09/26,Active,10,4.9
PROP-12917,5 BHK Villa for sale in East Austin,AUSTIN,East Austin,Villa,1845293.4535406455,5832,5.0,3.0,1981.0,2025-01-03,Active,5,3.9
PROP-12316,4 BHK Villa for sale in Pacific Heights,SAN FRANCISCO,Pacific Heights,VILLA,12567364.687545547,5616,4.0,5.0,2015.0,2025-05-14,Active,9,4.5
PROP-10259,Residential plot of 9767 sqft in Brooklyn,NEW YORK,Brooklyn,land,9991583.95891012,9767,,,,2025/05/18,Pending,5,3.0
PROP-12826,2 BHK Apartment for sale in Queens,N.Y.,Queens,Apt,2541305.9029448526,2215,2.0,1.0,1928.0,2025-09-16,Sold,2,3.2
PROP-13328,2 BHK Apartment for sale in Manhattan,NEW YORK,Manhattan,apartment,1239547.4390515788,769 SQFT,2.0,1.0,1995.0,2024-03-18,Active,10,4.7
PROP-11755,3 BHK Apartment for sale in Brickell,MIA,Brickell,Apartment,1263753.5089913667,1974,3.0,1.0,1971.0,2025-02-21,Active,4,3.3
PROP-13088,Commercial Space / Office in Little Havana,Miami,Little Havana,Commercial,1332448.3879928286,3106,,7.0,1979.0,2024-04-28,Sold,9,4.6
PROP-11822,Commercial Space / Office in River North,CHICAGO,River North,COMMERCIAL,4385345.694725956,11970,,10.0,1988.0,2025-01-31,Pending,10,5.0
PROP-10599,Residential plot of 1949 sqft in East Austin,austin,East Austin,land,646526.9234803406,1949,,,,2024-04-04,Active,7,4.5
PROP-10045,Residential plot of 8905 sqft in Marina,SAN FRANCISCO,Marina,land,11410530.360319907,8905,,,,2024-09-06,Active,7,3.4
PROP-10651,Residential plot of 8648 sqft in Brooklyn,NEW YORK,Brooklyn,plot,10523233.343673127,8648,,,,2024-01-23,Sold,8,4.2
PROP-10358,3 BHK Apartment for sale in Brooklyn,new york,Brooklyn,apartment,2109732.6961218314,1613,,2.0,2007.0,2024-10-04,Sold,6,3.2
PROP-10266,Commercial Space / Office in Mission District,San Francisco,Mission District,commercial,16543337.007258559,13169,,3.0,1975.0,2024-04-03,Pending,1,3.1
PROP-10262,Residential plot of 3048 sqft in Brooklyn,New York,Brooklyn,Land,3893730.2034695875,3048,,,,2024-01-09,Active,1,4.0
PROP-13107,Residential plot of 2034 sqft in Little Havana,MIAMI,Little Havana,land,940647.2348310314,2034,,,,2024-07-17,Active,1,3.4
PROP-11303,6 BHK Villa for sale in Manhattan,NY,Manhattan,villa,5504098.896433202,3001,6.0,4.0,2001.0,2025-02-28,Sold,3,4.9
PROP-12117,Residential plot of 4264 sqft in Manhattan,NY,Manhattan,Land,7700786.8776555285,0,,,,2025-10-11,Sold,9,
PROP-13250,Residential plot of 9729 sqft in Brickell,miami,Brickell,Land,5842177.118727628,9729,,,,2025-05-11,Sold,2,4.1
PROP-12275,Residential plot of 9968 sqft in South Austin,Austin,South Austin,Land,4474426.019779325,9968,,,,14/09/2025,Sold,10,4.3
PROP-12882,4 BHK Villa for sale in Bronx,N.Y.,Bronx,villa,4938514.982571034,5818,4.0,4.0,1988.0,2025-09-10,Pending,9,4.9
PROP-10426,5 BHK Villa for sale in Mission District,SAN FRANCISCO,Mission District,Villa,3018347.2883588104,2279 SQFT,5.0,5.0,1986.0,26/02/2025,Pending,7,4.9
PROP-11330,Residential plot of 5934 sqft in Bronx,N.Y.,Bronx,land,5062388.493065758,5934,,,,10/04/2025,Pending,9,4.0
PROP-10805,4 BHK Apartment for sale in Downtown,AUSTIN,Downtown,Apt,883331.4571058357,2165,4.0,1.0,1928.0,2024/09/17,Pending,10,4.3
PROP-10410,Residential plot of 9444 sqft in East Austin,Austin,East Austin,plot,3506210.2683373345,9444,,,,2024-04-16,Pending,8,4.9
PROP-11065,Residential plot of 5786 sqft in Lincoln Park,CHICAGO,Lincoln Park,Land,3261217.1265575048,5786,,,,2024-11-10,Active,5,4.2
PROP-10665,Commercial Space / Office in East Austin,Austin,East Austin,commercial,516183.92055888317,1613,,8.0,2002.0,2024-09-30,Sold,6,3.2
PROP-10438,Commercial Space / Office in Brooklyn,New York,Brooklyn,Commercial,11494324.95655385,10878,,8.0,1964.0,2024-02-27,Pending,7,3.8
PROP-13439,4 BHK Villa for sale in Coral Gables,Miami,Coral Gables,villa,3163332.787961126,3729,4.0,5.0,,2024-11-09,Pending,1,4.2
PROP-10032,1 BHK Apartment for sale in Mission District,san francisco,Mission District,APT,2705445.0867326194,2241,1.0,3.0,2020.0,2025-06-29,Pending,2,4.0
PROP-10434,4 BHK Villa for sale in Brickell,Miami,Brickell,VILLA,"$1,548,415",2332,4.0,4.0,2016.0,2025-06-19,Pending,4,4.7
PROP-11875,Commercial Space / Office in South Austin,austin,South Austin,commercial,3939503 USD,8802,,2.0,1980.0,2025-01-12,Active,8,4.4
PROP-11266,3 BHK Villa for sale in Marina,san francisco,Marina,villa,6245173.377955008,4879,3.0,4.0,1994.0,2024-05-21,Active,9,4.1
PROP-11429,5 BHK Villa for sale in Marina,SF,Marina,villa,"$5,027,183",5008,5.0,4.0,1995.0,09/11/2025,Pending,6,4.0
PROP-11043,Commercial Space / Office in Manhattan,NEW YORK,Manhattan,Commercial,31080083.884482577,19251,,6.0,1980.0,06/01/2025,Sold,7,4.5
PROP-13450,Commercial Space / Office in Little Havana,Miami,Little Havana,Commercial,5314350 USD,11927,,9.0,2018.0,2025/08/21,Active,7,
PROP-12721,3 BHK Apartment for sale in Hyde Park,Chicago,Hyde Park,apartment,511656.4473927709,1710 sqft,3.0,3.0,1950.0,2024-11-30,Sold,4,3.5
PROP-11100,Commercial Space / Office in South Beach,MIAMI,South Beach,commercial,11778664.860069007,18728,,6.0,1982.0,2024-07-01,Active,5,4.4
PROP-13432,1 BHK Apartment for sale in SOMA,san francisco,SOMA,apartment,650929.8041077636,522,1.0,3.0,1997.0,2025-11-03,Pending,3,4.7
PROP-11049,5 BHK Villa for sale in Lincoln Park,chicago,Lincoln Park,Villa,2306888.1169222672,4153,5.0,5.0,2024.0,2024-08-15,Active,3,3.5
PROP-10626,4 BHK Villa for sale in West Lake Hills,ATX,West Lake Hills,VILLA,,3164,4.0,2.0,2019.0,2024-05-12,Active,1,4.6
PROP-11734,3 BHK Villa for sale in Marina,SAN FRANCISCO,Marina,villa,5605707.687860859,5503,3.0,4.0,1981.0,2025-11-23,Sold,6,
PROP-11223,Residential plot of 5389 sqft in South Austin,AUSTIN,South Austin,land,2188157.3499395936,5389,,,,2025-02-04,Active,6,
PROP-10210,1 BHK Apartment for sale in River North,CHICAGO,River North,Apt,690451.7792470196,2026,1.0,1.0,1971.0,2025-07-24,Active,10,4.6
PROP-12297,Residential plot of 9884 sqft in Brickell,MIAMI,Brickell,Plot,5446355.331169436,9884,,,,04/06/2025,Active,2,4.7
PROP-10876,Residential plot of 9615 sqft in Marina,SF,Marina,Plot,9750393.811724685,9615,,,,2024-03-07,Active,2,4.7
PROP-11839,3 BHK Villa for sale in Brooklyn,NY,Brooklyn,Villa,2491059.060935152,0,3.0,3.0,2020.0,2024-08-08,Pending,1,
PROP-10051,Commercial Space / Office in SOMA,San Francisco,SOMA,commercial,23947401.051182676,17307,,4.0,1974.0,2024-09-17,Sold,3,4.8
PROP-11109,2 BHK Apartment for sale in West Lake Hills,AUSTIN,West Lake Hills,APT,1467108.2165394975,2071,,2.0,1989.0,2024-10-28,Sold,1,4.0
PROP-11284,3 BHK Villa for sale in Hyde Park,Chicago,Hyde Park,villa,1218531.8107113957,4013,3.0,5.0,2010.0,2025-01-10,Pending,8,3.8
PROP-11509,3 BHK Apartment for sale in Loop,Chicago,Loop,apartment,,827,3.0,1.0,2022.0,2025-02-18,Pending,9,4.2
PROP-12969,Residential plot of 6900 sqft in Coral Gables,Miami,Coral Gables,plot,7013168.869986102,6900,,,,2025-06-30,Pending,2,4.6
PROP-11604,4 BHK Villa for sale in Bronx,new york,Bronx,Villa,2181568.435113721,2065,4.0,4.0,2013.0,2024-12-20,Active,4,4.5
PROP-10986,Commercial Space / Office in Manhattan,NY,Manhattan,Office,35432250.662906915,17552,,6.0,1992.0,2025-03-11,Active,7,3.5
PROP-11125,2 BHK Apartment for sale in Little Havana,Miami,Little Havana,apartment,870760.0026924778,1987,2.0,3.0,1923.0,2025-05-29,Pending,9,4.1
PROP-10242,4 BHK Apartment for sale in River North,CHICAGO,River North,apartment,577128.1407557777,1811,4.0,2.0,1921.0,2025/11/03,Sold,5,3.4
PROP-12445,Residential plot of 2861 sqft in Loop,CHICAGO,Loop,plot,985011.3780889628,2861 sqft,,,,2025-09-20,Sold,7,4.2
PROP-12127,1 BHK Apartment for sale in West Lake Hills,austin,West Lake Hills,Apartment,1093926.1690418655,1465,1.0,2.0,1952.0,2024-01-11,Sold,5,3.7
PROP-12986,1 BHK Apartment for sale in Brickell,Miami,Brickell,APT,349074.6354511912,515 SQFT,1.0,1.0,1982.0,2025-03-06,Pending,10,
PROP-11227,Residential plot of 1671 sqft in South Beach,Miami,South Beach,Land,1062005.3456805726,1671,,,,27/10/2025,Sold,9,5.0
PROP-11971,Residential plot of 4227 sqft in Downtown,ATX,Downtown,Land,1837963.449067869,4227,,,,2025-03-24,Sold,9,4.9
PROP-12350,4 BHK Villa for sale in Little Havana,MIA,Little Havana,Villa,Contact Agent,2179,,3.0,1980.0,2024-08-03,Active,9,
PROP-10130,4 BHK Apartment for sale in Little Havana,MIAMI,Little Havana,APT,966234.253436127,2104,4.0,2.0,1949.0,2025-01-19,Sold,10,4.1
