Property_ID,Title,City,Locality,Property_Type,Price_USD,Area_SqFt,Bedrooms,Bathrooms,Year_Built,Listing_Date,Status,Demand_Score,Customer_Rating,Price_Per_SqFt,Property_Age,Investment_Score
PROP-10479,1 BHK Apartment for sale in Loop,Chicago,Loop,Apartment,775567.81,2039.0,1,3,1994.0,2024-02-12,Sold,1,3.8,380.37,32.0,4.1
PROP-10480,Residential plot of 6164 sqft in Little Havana,Miami,Little Havana,Plot,3239958.64,6164.0,0,0,1994.0,2025-01-04,Pending,10,4.4,525.63,32.0,8.0
PROP-10481,2 BHK Apartment for sale in Lincoln Park,Chicago,Lincoln Park,Apartment,1330288.0,2447.0,2,2,1977.0,2025-11-05,Sold,7,4.3,543.64,49.0,6.8
PROP-10482,6 BHK Villa for sale in Queens,New York,Queens,Villa,6773093.65,5769.0,6,2,2002.0,2025-05-02,Sold,2,4.5,1174.05,24.0,5.0
PROP-10483,Commercial Space / Office in South Beach,Miami,South Beach,Commercial,6459422.94,10874.0,0,10,2015.0,2025-04-01,Pending,10,4.2,594.02,11.0,8.0
PROP-10484,Commercial Space / Office in Brooklyn,New York,Brooklyn,Commercial,9795065.29,8221.0,0,6,2002.0,2025-11-17,Active,9,4.5,1191.47,24.0,7.9
PROP-10485,Commercial Space / Office in South Beach,Miami,South Beach,Commercial,13430881.18,22427.0,0,10,2021.0,2024-08-26,Active,7,3.2,598.87,5.0,6.2
PROP-10486,Residential plot of 1027 sqft in Queens,New York,Queens,Plot,1162448.57,1027.0,0,0,1988.0,2025-08-27,Pending,7,3.6,1131.89,38.0,6.6
PROP-10487,Commercial Space / Office in Brickell,Miami,Brickell,Commercial,9990827.99,18638.0,0,9,1980.0,2024-10-30,Pending,8,3.3,536.05,46.0,6.9
PROP-10488,4 BHK Apartment for sale in Queens,New York,Queens,Apartment,2679195.75,2236.0,4,3,1947.0,2025-01-20,Pending,3,4.7,1198.21,79.0,5.5
PROP-10489,Residential plot of 1353 sqft in Marina,San Francisco,Marina,Plot,1537155.23,1353.0,0,0,1991.5,2024-12-11,Pending,6,4.5,1136.11,34.5,6.6
PROP-10490,5 BHK Villa for sale in Marina,San Francisco,Marina,Villa,2258704.01,2243.0,5,5,2021.0,2024-05-20,Pending,5,4.8,1007.0,5.0,6.5
PROP-10491,Commercial Space / Office in South Beach,Miami,South Beach,Commercial,12100529.32,23264.0,0,4,2019.0,2024-12-30,Active,3,3.2,520.14,7.0,4.8
PROP-10492,4 BHK Apartment for sale in Lincoln Park,Chicago,Lincoln Park,Apartment,708669.57,1312.0,4,2,2008.0,2024-06-25,Pending,2,4.6,540.14,18.0,5.0
PROP-10493,2 BHK Apartment for sale in Manhattan,New York,Manhattan,Apartment,3334850.75,1813.0,2,1,1995.0,2025-08-09,Sold,4,4.6,1839.41,31.0,5.8
PROP-10494,6 BHK Villa for sale in Queens,New York,Queens,Villa,2366543.43,1961.0,6,5,1984.0,2025-08-21,Sold,2,4.5,1206.8,42.0,4.9
PROP-10495,2 BHK Apartment for sale in Bronx,New York,Bronx,Apartment,641906.12,763.0,2,3,1940.0,2024-09-19,Active,2,5.0,841.29,86.0,5.5
PROP-10496,4 BHK Apartment for sale in Brooklyn,New York,Brooklyn,Apartment,2254485.25,1849.0,4,1,1993.0,2024-11-16,Pending,10,4.2,1219.3,33.0,8.0
PROP-10497,Residential plot of 3105 sqft in SOMA,San Francisco,SOMA,Plot,4645775.05,3105.0,0,0,1992.0,2025-03-08,Pending,7,3.8,1496.22,34.0,6.5
PROP-10498,4 BHK Villa for sale in West Lake Hills,Austin,West Lake Hills,Villa,2831668.76,4006.0,4,4,2016.0,2025-06-07,Pending,3,3.6,706.86,10.0,4.8
PROP-10499,1 BHK Apartment for sale in South Beach,Miami,South Beach,Apartment,1177245.57,1811.0,1,2,1962.0,2024-05-29,Active,7,3.0,650.05,64.0,6.0
PROP-10500,3 BHK Apartment for sale in Pacific Heights,San Francisco,Pacific Heights,Apartment,4192339.87,1934.0,3,3,1954.0,2024-02-19,Pending,3,3.7,2167.7,72.0,4.8
PROP-10501,2 BHK Apartment for sale in Lincoln Park,Chicago,Lincoln Park,Apartment,988792.96,1846.0,2,1,1968.0,2024-09-30,Sold,6,4.4,535.64,58.0,6.5
PROP-10502,Commercial Space / Office in Hyde Park,Chicago,Hyde Park,Commercial,2900431.23,11000.0,0,3,2020.0,2024-11-16,Sold,2,3.2,263.68,6.0,4.3
PROP-10503,Commercial Space / Office in West Lake Hills,Austin,West Lake Hills,Commercial,11910648.15,16717.0,0,9,1992.0,2025-11-24,Sold,2,3.8,712.49,34.0,4.5
PROP-10504,2 BHK Apartment for sale in Coral Gables,Miami,Coral Gables,Apartment,2243214.84,2475.0,2,3,2017.0,2024-08-18,Pending,3,4.0,906.35,9.0,5.1
PROP-10505,Residential plot of 5809 sqft in Mission District,San Francisco,Mission District,Plot,7558643.68,5809.0,0,0,1994.0,2024-01-03,Sold,7,3.4,1301.2,32.0,6.4
PROP-10506,Commercial Space / Office in Bronx,New York,Bronx,Commercial,12006201.31,12657.0,0,2,1999.0,2024-11-01,Active,6,4.8,948.58,27.0,6.8
PROP-10507,2 BHK Apartment for sale in Brooklyn,New York,Brooklyn,Apartment,566116.66,514.0,2,3,1952.0,2025-02-08,Pending,7,4.8,1101.39,74.0,7.3
PROP-10508,2 BHK Apartment for sale in Pacific Heights,San Francisco,Pacific Heights,Apartment,4536000.14,2309.0,2,1,1944.0,2024-05-16,Sold,6,4.8,1964.49,82.0,6.8
PROP-10509,6 BHK Villa for sale in River North,Chicago,River North,Villa,2020135.0,5075.0,6,3,1987.0,2024-01-22,Pending,9,4.2,398.06,39.0,7.4
PROP-10510,Commercial Space / Office in Hyde Park,Chicago,Hyde Park,Commercial,3775939.14,15055.0,0,5,1999.0,2025-06-07,Pending,2,4.7,250.81,27.0,5.3
PROP-10511,4 BHK Villa for sale in Brooklyn,New York,Brooklyn,Villa,3372050.16,2786.0,4,5,1982.0,2024-07-15,Pending,1,4.2,1210.36,44.0,4.4
PROP-10512,Commercial Space / Office in SOMA,San Francisco,SOMA,Commercial,4395884.44,3010.0,0,10,1987.0,2024-11-07,Pending,7,4.9,1460.43,39.0,7.2
PROP-10513,5 BHK Villa for sale in Manhattan,New York,Manhattan,Villa,9236153.0,5667.0,5,2,2007.0,2025-05-18,Pending,4,3.2,1629.81,19.0,5.1
PROP-10514,Residential plot of 7292 sqft in East Austin,Austin,East Austin,Plot,2300049.69,7292.0,0,0,1994.0,2024-04-18,Sold,10,4.6,315.42,32.0,8.4
PROP-10515,Residential plot of 8769 sqft in Loop,Chicago,Loop,Plot,3519987.83,8769.0,0,0,1991.0,2024-07-25,Active,1,3.3,401.41,35.0,3.6
PROP-10516,Commercial Space / Office in Coral Gables,Miami,Coral Gables,Commercial,13426624.88,15290.0,0,3,1990.0,2025-05-30,Active,10,5.0,878.13,36.0,8.5
PROP-10517,4 BHK Apartment for sale in Marina,San Francisco,Marina,Apartment,1512039.65,1396.0,4,3,2019.0,2025-09-13,Active,1,3.3,1083.12,7.0,4.0
PROP-10518,3 BHK Villa for sale in Coral Gables,Miami,Coral Gables,Villa,3108484.15,3999.0,3,3,1994.0,2024-08-31,Sold,3,4.9,777.32,32.0,5.8
PROP-10519,Residential plot of 6317 sqft in Mission District,San Francisco,Mission District,Plot,7738093.71,6317.0,0,0,1994.0,2025-07-16,Active,7,4.8,1224.96,32.0,7.4
PROP-10520,Residential plot of 5194 sqft in Queens,New York,Queens,Plot,7114625.34,5194.0,0,0,1988.0,2025-07-04,Sold,2,4.4,1369.78,38.0,4.7
PROP-10521,4 BHK Villa for sale in Brickell,Miami,Brickell,Villa,2361750.54,4001.0,4,5,1989.0,2025-03-20,Pending,2,4.0,590.29,37.0,4.7
PROP-10522,Residential plot of 3911 sqft in Pacific Heights,San Francisco,Pacific Heights,Plot,8995395.81,3911.0,0,0,1991.0,2025-09-14,Active,2,3.9,2300.02,35.0,4.5
PROP-10523,1 BHK Apartment for sale in Brickell,Miami,Brickell,Apartment,832582.42,1286.0,1,1,1921.0,2025-10-21,Active,4,4.2,647.42,105.0,5.5
PROP-10524,6 BHK Villa for sale in Queens,New York,Queens,Villa,6534644.1,5735.0,6,3,1999.0,2024-06-07,Sold,5,4.3,1139.43,27.0,6.1
PROP-10525,6 BHK Villa for sale in Lincoln Park,Chicago,Lincoln Park,Villa,1834932.91,3656.0,6,5,1989.0,2024-10-20,Sold,7,4.4,501.9,37.0,7.0
PROP-10526,Residential plot of 6906 sqft in East Austin,Austin,East Austin,Plot,2801892.08,6906.0,0,0,1994.0,2024-03-27,Sold,3,3.4,405.72,32.0,4.5
PROP-10527,Residential plot of 5441 sqft in Pacific Heights,San Francisco,Pacific Heights,Plot,12852880.61,5441.0,0,0,1991.0,2025-11-08,Pending,2,4.6,2362.23,35.0,4.9
PROP-10528,Commercial Space / Office in Pacific Heights,San Francisco,Pacific Heights,Commercial,45020013.38,24636.0,0,9,2012.0,2025-08-14,Sold,5,3.3,1827.41,14.0,5.7
PROP-10529,Commercial Space / Office in River North,Chicago,River North,Commercial,1942621.9,5529.0,0,5,1984.0,2025-05-24,Pending,9,4.2,351.35,42.0,7.6
PROP-10530,Residential plot of 4330 sqft in Mission District,San Francisco,Mission District,Plot,6960216.0,4330.0,0,0,1994.0,2024-01-18,Pending,3,4.8,1607.44,32.0,5.4
PROP-10531,4 BHK Villa for sale in Pacific Heights,San Francisco,Pacific Heights,Villa,9554205.0,5249.0,4,3,1994.0,2024-05-21,Sold,3,3.8,1820.2,32.0,5.1
PROP-10532,5 BHK Villa for sale in Bronx,New York,Bronx,Villa,2662379.29,3003.0,5,3,1985.0,2024-01-13,Pending,3,4.5,886.57,41.0,5.5
PROP-10533,Residential plot of 3554 sqft in West Lake Hills,Austin,West Lake Hills,Plot,2082289.17,3554.0,0,0,1990.0,2025-10-19,Active,9,4.4,585.9,36.0,7.9
PROP-10534,Commercial Space / Office in East Austin,Austin,East Austin,Commercial,3435514.89,9907.0,0,3,1993.0,2024-05-08,Pending,10,4.4,346.78,33.0,8.2
PROP-10535,Commercial Space / Office in River North,Chicago,River North,Commercial,2153633.31,6400.0,0,2,1986.0,2025-03-10,Active,2,3.2,336.51,40.0,4.3
PROP-10536,5 BHK Villa for sale in South Beach,Miami,South Beach,Villa,1031980.85,1889.0,5,3,2015.0,2024-02-03,Active,10,4.2,546.31,11.0,8.1
PROP-10537,5 BHK Villa for sale in East Austin,Austin,East Austin,Villa,1894330.67,5000.0,5,3,2024.0,2024-12-05,Sold,9,4.8,378.87,2.0,7.9
PROP-10538,Commercial Space / Office in South Austin,Austin,South Austin,Commercial,10314362.43,21511.0,0,3,2020.0,2024-08-08,Sold,3,4.5,479.49,6.0,5.3
PROP-10539,5 BHK Villa for sale in Coral Gables,Miami,Coral Gables,Villa,4204932.34,4182.0,5,5,1991.0,2025-11-30,Active,10,5.0,1005.48,35.0,8.3
PROP-10540,2 BHK Apartment for sale in Downtown,Austin,Downtown,Apartment,447323.51,1142.0,2,2,1940.0,2025-08-13,Active,4,3.4,391.7,86.0,5.3
PROP-10541,3 BHK Apartment for sale in Mission District,San Francisco,Mission District,Apartment,3501315.37,2259.0,3,2,1972.0,2025-11-27,Pending,9,5.0,1549.94,54.0,8.0
PROP-10542,1 BHK Apartment for sale in Manhattan,New York,Manhattan,Apartment,3629873.76,2247.0,1,2,1968.0,2025-02-12,Active,9,4.7,1615.43,58.0,8.1
PROP-10543,Commercial Space / Office in Mission District,San Francisco,Mission District,Commercial,18733386.75,14157.0,0,7,1964.0,2025-09-10,Sold,8,3.2,1323.26,62.0,6.6
PROP-10544,Commercial Space / Office in Pacific Heights,San Francisco,Pacific Heights,Commercial,26759321.5,12845.0,0,8,2022.0,2024-02-25,Active,7,3.5,2083.25,4.0,6.5
PROP-10545,4 BHK Villa for sale in West Lake Hills,Austin,West Lake Hills,Villa,2963291.43,3925.0,4,2,1985.0,2025-03-14,Pending,3,3.4,754.98,41.0,4.6
PROP-10546,2 BHK Apartment for sale in Hyde Park,Chicago,Hyde Park,Apartment,211443.38,659.0,2,2,2005.0,2024-11-20,Pending,3,4.0,320.85,21.0,4.9
PROP-10547,2 BHK Apartment for sale in Lincoln Park,Chicago,Lincoln Park,Apartment,504048.88,947.0,2,2,2009.0,2024-06-19,Active,6,3.4,532.26,17.0,5.9
PROP-10548,Commercial Space / Office in East Austin,Austin,East Austin,Commercial,5011613.37,14567.0,0,8,1982.0,2025-07-09,Pending,2,4.9,344.04,44.0,5.3
PROP-10549,Commercial Space / Office in River North,Chicago,River North,Commercial,9173260.94,24006.0,0,3,1965.0,2024-04-16,Active,10,4.1,382.12,61.0,7.8
PROP-10550,Commercial Space / Office in South Beach,Miami,South Beach,Commercial,4804069.05,8303.0,0,9,1995.0,2024-07-19,Active,8,4.9,578.59,31.0,7.7
PROP-10551,5 BHK Villa for sale in Loop,Chicago,Loop,Villa,1589584.0,4123.0,5,4,1999.0,2025-02-28,Active,7,3.1,385.54,27.0,6.0
PROP-10552,Commercial Space / Office in East Austin,Austin,East Austin,Commercial,7156818.72,19210.0,0,8,1972.0,2025-02-06,Sold,7,3.3,372.56,54.0,6.2
PROP-10553,3 BHK Villa for sale in Brickell,Miami,Brickell,Villa,1912949.0,2834.0,3,5,2020.0,2025-07-20,Pending,4,3.2,675.0,6.0,4.9
PROP-10554,3 BHK Apartment for sale in South Beach,Miami,South Beach,Apartment,896631.89,1429.0,3,1,1950.0,2024-08-15,Sold,6,4.5,627.45,76.0,6.5
PROP-10555,1 BHK Apartment for sale in Mission District,San Francisco,Mission District,Apartment,3138105.47,2398.0,1,1,1938.0,2024-07-03,Pending,6,4.8,1308.63,88.0,6.9
PROP-10556,Commercial Space / Office in Brooklyn,New York,Brooklyn,Commercial,23457221.51,21760.0,0,9,2011.0,2024-11-01,Active,10,4.9,1078.0,15.0,8.7
PROP-10557,Residential plot of 4159 sqft in South Beach,Miami,South Beach,Plot,2574836.65,4159.0,0,0,1990.0,2025-07-02,Sold,5,4.2,619.1,36.0,6.0
PROP-10558,6 BHK Villa for sale in SOMA,San Francisco,SOMA,Villa,5400361.77,4041.0,6,3,1985.0,2025-07-18,Pending,10,4.9,1336.39,41.0,8.5
PROP-10559,6 BHK Villa for sale in Loop,Chicago,Loop,Villa,2087224.38,5796.0,6,5,2007.0,2024-10-05,Sold,2,4.2,360.11,19.0,4.8
PROP-10560,Commercial Space / Office in Mission District,San Francisco,Mission District,Commercial,28215319.59,13053.0,0,10,1982.0,2024-04-27,Pending,7,4.6,2161.6,44.0,6.1
PROP-10561,Residential plot of 6388 sqft in Downtown,Austin,Downtown,Plot,2627763.07,6388.0,0,0,1988.0,2025-08-04,Active,10,4.3,411.36,38.0,8.2
PROP-10562,Commercial Space / Office in South Beach,Miami,South Beach,Commercial,5962087.34,11489.0,0,5,1972.0,2025-05-20,Pending,9,4.2,518.94,54.0,7.8
PROP-10563,Residential plot of 7599 sqft in Manhattan,New York,Manhattan,Plot,11778331.0,7599.0,0,0,1991.0,2025-06-30,Active,8,4.3,1549.98,35.0,7.5
PROP-10564,Residential plot of 2306 sqft in East Austin,Austin,East Austin,Plot,844218.81,2306.0,0,0,1994.0,2024-11-16,Active,7,3.6,366.1,32.0,6.4
PROP-10565,1 BHK Apartment for sale in Queens,New York,Queens,Apartment,1139787.87,958.0,1,1,1937.0,2024-11-26,Sold,7,3.5,1189.76,89.0,6.4
PROP-10566,3 BHK Apartment for sale in Manhattan,New York,Manhattan,Apartment,1021286.91,598.0,3,1,1953.0,2025-09-19,Pending,7,4.4,1707.84,73.0,7.0
PROP-10567,4 BHK Apartment for sale in Little Havana,Miami,Little Havana,Apartment,923284.24,1683.0,4,3,1982.0,2024-11-25,Pending,4,3.2,548.59,44.0,4.8
PROP-10568,Commercial Space / Office in Mission District,San Francisco,Mission District,Commercial,10197545.65,7962.0,0,2,2002.0,2025-01-29,Active,6,3.4,1280.78,24.0,6.0
PROP-10569,3 BHK Apartment for sale in West Lake Hills,Austin,West Lake Hills,Apartment,710517.85,948.0,3,2,1977.0,2025-06-09,Pending,4,3.1,749.49,49.0,4.8
PROP-10570,4 BHK Villa for sale in Loop,Chicago,Loop,Villa,2051048.37,5575.0,4,4,1981.0,2025-06-27,Pending,2,4.9,367.9,45.0,5.2
PROP-10571,Residential plot of 1805 sqft in Bronx,New York,Bronx,Plot,1810059.53,1805.0,0,0,1993.0,2025-03-08,Active,7,3.4,1002.8,33.0,6.3
PROP-10572,1 BHK Apartment for sale in Manhattan,New York,Manhattan,Apartment,1230196.15,735.0,1,1,1993.0,2024-03-08,Pending,6,4.8,1673.74,33.0,6.9
PROP-10573,5 BHK Villa for sale in West Lake Hills,Austin,West Lake Hills,Villa,2754900.15,4647.0,5,4,1980.0,2025-05-30,Sold,8,4.5,592.83,46.0,7.6
PROP-10574,3 BHK Apartment for sale in West Lake Hills,Austin,West Lake Hills,Apartment,1060978.0,1376.0,3,1,1990.0,2024-03-19,Active,10,4.2,771.06,36.0,7.8
PROP-10575,5 BHK Villa for sale in South Austin,Austin,South Austin,Villa,1175248.36,2619.0,5,4,2008.0,2024-12-25,Pending,8,3.5,448.74,18.0,6.8
PROP-10576,Residential plot of 3423 sqft in Little Havana,Miami,Little Havana,Plot,1878966.14,3423.0,0,0,1994.0,2024-08-13,Active,6,4.0,548.92,32.0,6.1
PROP-10577,5 BHK Villa for sale in South Austin,Austin,South Austin,Villa,1090022.2,2684.0,5,5,2013.0,2025-11-26,Pending,7,4.2,406.12,13.0,6.9
PROP-10578,Commercial Space / Office in South Beach,Miami,South Beach,Commercial,5345177.91,10450.0,0,3,2022.0,2024-05-30,Active,10,4.6,511.5,4.0,8.5
PROP-10579,3 BHK Villa for sale in Bronx,New York,Bronx,Villa,2297896.9,2811.0,3,5,1999.0,2024-12-26,Active,1,3.5,817.47,27.0,4.2
PROP-10580,6 BHK Villa for sale in Mission District,San Francisco,Mission District,Villa,4372630.01,3411.0,6,2,1998.0,2025-04-29,Active,7,3.8,1281.92,28.0,6.7
PROP-10581,5 BHK Villa for sale in Little Havana,Miami,Little Havana,Villa,1675163.11,3434.0,5,3,2006.0,2024-11-04,Pending,10,4.5,487.82,20.0,8.2
PROP-10582,Residential plot of 8643 sqft in East Austin,Austin,East Austin,Plot,3037276.49,8643.0,0,0,1994.0,2025-02-24,Sold,1,4.9,351.41,32.0,4.9
PROP-10583,3 BHK Villa for sale in South Austin,Austin,South Austin,Villa,1862204.97,4203.0,3,5,1988.0,2024-01-07,Sold,8,4.7,443.07,38.0,7.5
PROP-10584,1 BHK Apartment for sale in West Lake Hills,Austin,West Lake Hills,Apartment,1367439.63,2016.0,1,3,1946.0,2025-07-29,Pending,3,3.4,678.29,80.0,4.7
PROP-10585,3 BHK Villa for sale in Bronx,New York,Bronx,Villa,2513115.69,2350.0,3,3,2018.0,2025-06-16,Active,2,3.9,1069.41,8.0,4.5
PROP-10586,Commercial Space / Office in SOMA,San Francisco,SOMA,Commercial,18186693.72,15167.0,0,4,2000.0,2024-05-25,Sold,6,3.3,1199.1,26.0,6.1
PROP-10587,Residential plot of 7321 sqft in Bronx,New York,Bronx,Plot,7444900.45,7321.0,0,0,1993.0,2024-04-19,Pending,3,4.2,1016.92,33.0,5.1
PROP-10588,2 BHK Apartment for sale in Downtown,Austin,Downtown,Apartment,1098056.24,2471.0,2,2,2012.0,2024-01-10,Pending,10,4.5,444.38,14.0,8.2
PROP-10589,6 BHK Villa for sale in East Austin,Austin,East Austin,Villa,1533644.38,4281.0,6,2,2021.0,2025-04-28,Active,10,4.5,358.24,5.0,8.2
PROP-10590,2 BHK Apartment for sale in Little Havana,Miami,Little Havana,Apartment,1130521.77,2244.0,2,1,1932.0,2025-05-26,Pending,6,4.5,503.8,94.0,6.6
PROP-10591,3 BHK Apartment for sale in Marina,San Francisco,Marina,Apartment,2167629.07,1753.0,3,1,1924.0,2024-03-15,Pending,10,4.0,1236.53,102.0,7.8
PROP-10592,Residential plot of 8168 sqft in Brickell,Miami,Brickell,Plot,5163750.98,8168.0,0,0,1995.5,2024-08-18,Active,7,4.6,632.19,30.5,7.0
PROP-10593,6 BHK Villa for sale in Brooklyn,New York,Brooklyn,Villa,5156436.9,4745.0,6,2,2001.0,2025-10-19,Active,4,4.1,1086.71,25.0,5.7
PROP-10594,Commercial Space / Office in Bronx,New York,Bronx,Commercial,20461045.21,19649.0,0,3,1968.0,2024-11-01,Pending,4,3.1,1041.33,58.0,4.8
PROP-10595,3 BHK Apartment for sale in West Lake Hills,Austin,West Lake Hills,Apartment,1713224.0,2482.0,3,1,1988.0,2025-06-14,Sold,5,3.8,690.26,38.0,5.8
PROP-10596,Residential plot of 5274 sqft in Downtown,Austin,Downtown,Plot,2160067.01,5274.0,0,0,1988.0,2024-03-01,Sold,8,4.8,409.57,38.0,7.7
PROP-10597,1 BHK Apartment for sale in Manhattan,New York,Manhattan,Apartment,3521008.53,1725.0,1,3,1981.0,2024-10-04,Active,3,4.0,2041.16,45.0,4.9
PROP-10598,4 BHK Apartment for sale in Mission District,San Francisco,Mission District,Apartment,2390885.07,1594.0,4,3,2007.0,2025-07-19,Pending,7,4.4,1499.93,19.0,6.9
PROP-10599,Residential plot of 1949 sqft in East Austin,Austin,East Austin,Plot,646526.92,1949.0,0,0,1994.0,2024-04-04,Active,7,4.5,331.72,32.0,7.1
PROP-10600,4 BHK Apartment for sale in Brooklyn,New York,Brooklyn,Apartment,786125.9,759.0,4,1,1956.0,2024-12-24,Active,5,3.3,1035.74,70.0,5.7
PROP-10601,5 BHK Villa for sale in Marina,San Francisco,Marina,Villa,4424713.41,4279.0,5,4,2021.0,2024-09-30,Sold,9,4.3,1034.05,5.0,7.8
PROP-10602,4 BHK Villa for sale in Brickell,Miami,Brickell,Villa,3083152.0,4850.0,4,2,1995.0,2025-10-27,Active,1,4.0,635.7,31.0,4.2
PROP-10603,4 BHK Apartment for sale in West Lake Hills,Austin,West Lake Hills,Apartment,792033.0,1287.0,4,1,1948.0,2024-07-07,Sold,1,4.3,615.41,78.0,4.6
PROP-10604,4 BHK Apartment for sale in East Austin,Austin,East Austin,Apartment,764126.26,1986.0,4,2,2020.0,2024-02-28,Sold,7,4.9,384.76,6.0,7.1
PROP-10605,Commercial Space / Office in Coral Gables,Miami,Coral Gables,Commercial,6772690.39,8806.0,0,4,1991.0,2025-11-29,Active,4,4.5,769.1,35.0,6.0
PROP-10606,3 BHK Apartment for sale in East Austin,Austin,East Austin,Apartment,588941.75,1664.0,3,2,1942.0,2024-01-18,Pending,1,4.9,353.93,84.0,4.9
PROP-10607,Commercial Space / Office in East Austin,Austin,East Austin,Commercial,3780257.34,9454.0,0,6,1976.0,2024-05-10,Active,3,4.7,399.86,50.0,5.3
PROP-10608,3 BHK Apartment for sale in Little Havana,Miami,Little Havana,Apartment,315549.22,624.0,3,2,1922.0,2024-12-27,Active,10,4.1,505.69,104.0,7.9
PROP-10609,Residential plot of 1404 sqft in Loop,Chicago,Loop,Plot,465828.61,1404.0,0,0,1991.0,2025-01-03,Pending,6,3.9,331.79,35.0,6.3
PROP-10610,2 BHK Apartment for sale in Queens,New York,Queens,Apartment,2232100.79,1747.0,2,2,1985.0,2025-06-04,Sold,6,4.9,1277.68,41.0,6.8
PROP-10611,Commercial Space / Office in Manhattan,New York,Manhattan,Commercial,32654061.35,18293.0,0,2,1998.0,2025-06-21,Pending,7,3.4,1785.06,28.0,6.4
PROP-10612,Residential plot of 4949 sqft in South Austin,Austin,South Austin,Plot,2190308.68,4949.0,0,0,1991.0,2025-02-23,Pending,9,4.9,442.58,35.0,8.1
PROP-10613,5 BHK Villa for sale in Lincoln Park,Chicago,Lincoln Park,Villa,1452839.5,2931.0,5,4,2001.0,2024-03-24,Sold,3,4.2,495.68,25.0,5.3
PROP-10614,Commercial Space / Office in Bronx,New York,Bronx,Commercial,4833819.7,5141.0,0,2,2013.0,2024-06-19,Active,9,4.9,940.25,13.0,8.1
PROP-10615,Residential plot of 1741 sqft in Downtown,Austin,Downtown,Plot,683266.93,1741.0,0,0,1988.0,2024-12-29,Pending,10,4.4,392.46,38.0,8.3
PROP-10616,4 BHK Apartment for sale in South Beach,Miami,South Beach,Apartment,1107217.85,1880.0,4,2,1961.0,2025-06-04,Pending,4,3.5,588.95,65.0,5.2
PROP-10617,Commercial Space / Office in Hyde Park,Chicago,Hyde Park,Commercial,2097442.72,6846.0,0,4,1962.0,2024-08-03,Pending,10,4.3,306.37,64.0,7.9
PROP-10618,Residential plot of 4795 sqft in SOMA,San Francisco,SOMA,Plot,7048180.65,4795.0,0,0,1992.0,2024-05-24,Sold,10,4.0,1469.9,34.0,7.8
PROP-10619,3 BHK Apartment for sale in Mission District,San Francisco,Mission District,Apartment,1371689.44,916.0,3,3,1974.0,2025-06-17,Pending,5,4.8,1497.48,52.0,6.3
PROP-10620,1 BHK Apartment for sale in Brooklyn,New York,Brooklyn,Apartment,2359669.54,2145.0,1,3,2021.0,2024-03-17,Sold,6,3.6,1100.08,5.0,6.2
PROP-10621,Residential plot of 1583 sqft in Bronx,New York,Bronx,Plot,1724464.12,1583.0,0,0,1993.0,2025-10-04,Active,10,4.9,1089.36,33.0,8.3
PROP-10622,4 BHK Villa for sale in Marina,San Francisco,Marina,Villa,2461839.06,2526.0,4,2,2007.0,2025-07-25,Sold,3,3.1,974.6,19.0,4.7
PROP-10623,6 BHK Villa for sale in Brickell,Miami,Brickell,Villa,3315335.86,5773.0,6,5,2018.0,2025-05-07,Active,2,4.9,574.28,8.0,5.3
PROP-10624,Commercial Space / Office in Loop,Chicago,Loop,Commercial,8394457.8,22646.0,0,3,1982.0,2024-05-11,Pending,8,4.2,370.68,44.0,7.1
PROP-10625,Residential plot of 7737 sqft in Loop,Chicago,Loop,Plot,2619707.44,7737.0,0,0,1991.0,2025-03-28,Pending,1,3.5,338.59,35.0,4.0
PROP-10626,4 BHK Villa for sale in West Lake Hills,Austin,West Lake Hills,Villa,2171587.7,3164.0,4,2,2019.0,2024-05-12,Active,1,4.6,686.34,7.0,4.6
PROP-10627,4 BHK Villa for sale in Brooklyn,New York,Brooklyn,Villa,6793090.0,5040.0,4,4,1990.0,2024-12-05,Sold,4,4.9,1347.84,36.0,5.8
PROP-10628,Residential plot of 1397 sqft in Loop,Chicago,Loop,Plot,449345.82,1397.0,0,0,1991.0,2024-09-10,Sold,2,4.6,321.65,35.0,5.1
